   5.6274529e-01   1.2425604e+00   7.6613946e-01  -7.2130298e-01  -4.0622434e-01   7.8230458e-01  -3.3275362e-01  -2.5645163e-01   5.5418445e-01  -5.3354414e-01
   4.9644708e-01   1.1920198e+00   9.0620557e-01  -5.7600484e-01  -5.8278023e-01   7.4242089e-01  -1.3590318e-01  -4.3184689e-01   6.0392704e-01  -4.5948481e-01
   4.3510669e-01   1.1308780e+00   1.0223257e+00  -4.0603291e-01  -7.2573539e-01   6.4947504e-01   7.2408288e-02  -5.6625179e-01   5.9030712e-01  -3.3321139e-01
   3.7892275e-01   1.0617794e+00   1.1133167e+00  -2.1939781e-01  -8.2816464e-01   5.1128783e-01   2.7484464e-01  -6.4791881e-01   5.1581537e-01  -1.6965917e-01
   3.2794907e-01   9.8721965e-01   1.1790363e+00  -2.4141714e-02  -8.8588707e-01   3.3842321e-01   4.5531051e-01  -6.7043028e-01   3.8907536e-01   1.2590264e-02
   2.8211743e-01   9.0947997e-01   1.2202472e+00   1.7207351e-01  -8.9746249e-01   1.4322359e-01   6.0019685e-01  -6.3298359e-01   2.2363892e-01   1.9353929e-01
   2.4126066e-01   8.3058232e-01   1.2384585e+00   3.6230186e-01  -8.6400969e-01  -6.1192237e-02   6.9930850e-01  -5.4012573e-01   3.6358509e-02   3.5401617e-01
   2.0513506e-01   7.5226276e-01   1.2357550e+00   5.4056289e-01  -7.8888272e-01  -2.6188509e-01   7.4642605e-01  -4.0101516e-01  -1.5445606e-01   4.7767635e-01
   1.7344116e-01   6.7596131e-01   1.2146273e+00   7.0200349e-01  -6.7724726e-01  -4.4693726e-01   7.3949360e-01  -2.2832719e-01  -3.3088781e-01   5.5256278e-01
   1.4584243e-01   6.0282561e-01   1.1778109e+00   8.4297578e-01  -5.3559962e-01  -6.0613068e-01   6.8045830e-01  -3.6940425e-02  -4.7708239e-01   5.7209409e-01
   1.2198155e-01   5.3372547e-01   1.1281411e+00   9.6104008e-01  -3.7126873e-01  -7.3143216e-01   5.7481512e-01   1.5745348e-01  -5.8058944e-01   5.3542617e-01
   1.0149405e-01   4.6927563e-01   1.0684285e+00   1.0549052e+00  -1.9193608e-01  -8.1727598e-01   4.3092844e-01   3.3968490e-01  -6.3327710e-01   4.4720570e-01
   8.4019341e-02   4.0986382e-01   1.0013583e+00   1.1243204e+00  -5.2015957e-03  -8.6065108e-01   2.5921131e-01   4.9627525e-01  -6.3177535e-01   3.1679726e-01
   6.9209396e-02   3.5568203e-01   9.2941259e-01   1.1699327e+00   1.8178449e-01  -8.6101404e-01   7.1243708e-02   6.1635868e-01  -5.7745448e-01   1.5711107e-01
   5.6735038e-02   3.0675868e-01   8.5481604e-01   1.1931244e+00   3.6261156e-01  -8.2005850e-01  -1.2109533e-01   6.9230724e-01  -4.7598925e-01  -1.6814388e-02
   4.6290326e-02   2.6299033e-01   7.7950275e-01   1.1958432e+00   5.3181557e-01  -7.4137747e-01  -3.0641883e-01   7.2004286e-01  -3.3659178e-01  -1.8931389e-01
   3.7595211e-02   2.2417145e-01   7.0510145e-01   1.1804343e+00   6.8500450e-01  -6.3005665e-01  -4.7449888e-01   6.9904838e-01  -1.7101631e-01  -3.4553024e-01
   3.0396793e-02   1.9002158e-01   6.3293611e-01   1.1494845e+00   8.1890883e-01  -4.9223540e-01  -6.1677847e-01   6.3211336e-01   7.5531378e-03  -4.7265579e-01
   2.4469452e-02   1.6020923e-01   5.6403871e-01   1.1056824e+00   9.3136704e-01  -3.3466827e-01  -7.2671398e-01   5.2486715e-01   1.8562546e-01  -5.6088739e-01
   1.9614132e-02   1.3437234e-01   4.9917098e-01   1.0517006e+00   1.0212583e+00  -1.6431399e-01  -7.9994861e-01   3.8516129e-01   3.5044163e-01  -6.0403995e-01
   1.5656989e-02   1.1213520e-01   4.3885220e-01   9.9009940e-01   1.0883958e+00   1.2027321e-02  -8.3432943e-01   2.2236630e-01   4.9085615e-01  -5.9980120e-01
   1.2447625e-02   9.3122013e-02   3.8339057e-01   9.2325392e-01   1.1333928e+00   1.8801517e-01  -8.2978973e-01   4.6644827e-02   5.9800968e-01  -5.4964490e-01
   9.8570640e-03   7.6967332e-02   3.3291584e-01   8.5330302e-01   1.1575149e+00   3.5800042e-01  -7.8812432e-01  -1.3174425e-01   6.6576609e-01  -4.5844741e-01
   7.7756026e-03   6.3323766e-02   2.8741173e-01   7.8211765e-01   1.1625270e+00   5.1718636e-01  -7.1268797e-01  -3.0306683e-01   6.9090945e-01  -3.3387229e-01
   6.1106513e-03   5.1867237e-02   2.4674649e-01   7.1128635e-01   1.1505460e+00   6.6172193e-01  -6.0804748e-01  -4.5862792e-01   6.7311634e-01  -1.8559859e-01
   4.7846308e-03   4.2300251e-02   2.1070110e-01   6.4211496e-01   1.1239030e+00   7.8873394e-01  -4.7961567e-01  -5.9116016e-01   6.1473369e-01  -2.4471777e-02
   3.7329860e-03   3.4353525e-02   1.7899414e-01   5.7563740e-01   1.0850225e+00   8.9630727e-01  -3.3329155e-01  -6.9507919e-01   5.2040283e-01   1.3834853e-01
   2.9023502e-03   2.7786326e-02   1.5130337e-01   5.1263475e-01   1.0363189e+00   9.8342326e-01  -1.7512683e-01  -7.6660874e-01   3.9657575e-01   2.9217926e-01
   2.2488805e-03   2.2385837e-02   1.2728377e-01   4.5365989e-01   9.8011358e-01   1.0498672e+00  -1.1033175e-02  -8.0378695e-01   2.5097059e-01   4.2749214e-01
   1.7367716e-03   1.7965816e-02   1.0658220e-01   3.9906546e-01   9.1857062e-01   1.0961153e+00   1.5346024e-01  -8.0637080e-01   9.2010669e-02   5.3644409e-01
   1.3369480e-03   1.4364789e-02   8.8848928e-02   3.4903328e-01   8.5365196e-01   1.1232104e+00   3.1339392e-01  -7.7565993e-01  -7.1714392e-02   6.1324061e-01
   1.0259275e-03   1.1443946e-02   7.3746378e-02   3.0360346e-01   7.8708867e-01   1.1326349e+00   4.6450963e-01  -7.1426221e-01  -2.3193416e-01   6.5432753e-01
   7.8484367e-04   9.0849103e-03   6.0955386e-02   2.6270237e-01   7.2036695e-01   1.1261874e+00   6.0332871e-01  -6.2582342e-01  -3.8110674e-01   6.5842002e-01
   5.9861433e-04   7.1874731e-03   5.0179379e-02   2.2616831e-01   6.5472613e-01   1.1058679e+00   7.2718271e-01  -5.1474175e-01  -5.1273776e-01   6.2638724e-01
   4.5524045e-04   5.6673975e-03   4.1146839e-02   1.9377457e-01   5.9116633e-01   1.0737763e+00   8.3420284e-01  -3.8588509e-01  -6.2160289e-01   5.6101902e-01
   3.4521995e-04   4.4543331e-03   3.3612385e-02   1.6524954e-01   5.3046320e-01   1.0320242e+00   9.2327632e-01  -2.4432573e-01  -7.0387472e-01   4.6670422e-01
   2.6106158e-04   3.4898899e-03   2.7356790e-02   1.4029376e-01   4.7318774e-01   9.8266358e-01   9.9397757e-01  -9.5103706e-02  -7.5716075e-01   3.4905259e-01
   1.9688474e-04   2.7258879e-03   2.2186207e-02   1.1859400e-01   4.1972924e-01   9.2763071e-01   1.0464821e+00   5.6974004e-02  -7.8046337e-01   2.1449025e-01
   1.4809227e-04   2.1227924e-03   1.7930821e-02   9.9834561e-02   3.7031967e-01   8.6870462e-01   1.0814700e+00   2.0749401e-01  -7.7407563e-01   6.9856391e-02
   1.1110471e-04   1.6483342e-03   1.4443142e-02   8.3706039e-02   3.2505831e-01   8.0747971e-01   1.1000262e+00   3.5255578e-01  -7.3942795e-01  -7.7975695e-02
   8.3145752e-05   1.2763066e-03   1.1596074e-02   6.9911855e-02   2.8393559e-01   7.4535017e-01   1.1035412e+00   4.8885073e-01  -6.7890131e-01  -2.2243514e-01
   6.2070084e-05   9.8552954e-04   9.2808949e-03   5.8172856e-02   2.4685532e-01   6.8350440e-01   1.0936180e+00   6.1370437e-01  -5.9562145e-01  -3.5753473e-01
   4.6225932e-05   7.5896360e-04   7.4052282e-03   4.8230306e-02   2.1365499e-01   6.2292785e-01   1.0719864e+00   7.2508573e-01  -4.9324745e-01  -4.7808941e-01
   3.4345978e-05   5.8296142e-04   5.8910871e-03   3.9847551e-02   1.8412372e-01   5.6441211e-01   1.0404293e+00   8.2158950e-01  -3.7576590e-01  -5.7986922e-01
   2.5461154e-05   4.4663855e-04   4.6730253e-03   3.2810643e-02   1.5801772e-01   5.0856873e-01   1.0007187e+00   9.0239633e-01  -2.4729957e-01  -6.5968808e-01
   1.8832883e-05   3.4134946e-04   3.6964298e-03   2.6928154e-02   1.3507345e-01   4.5584620e-01   9.5456460e-01   9.6721692e-01  -1.1193733e-01  -7.1543309e-01
   1.3900036e-05   2.6025381e-04   2.9159704e-03   2.2030398e-02   1.1501833e-01   4.0654875e-01   9.0357507e-01   1.0162252e+00   2.6410214e-02  -7.4604150e-01
   1.0237615e-05   1.9795993e-04   2.2942122e-03   1.7968228e-02   9.7579371e-02   3.6085586e-01   8.4922730e-01   1.0499853e+00   1.6412716e-01  -7.5143403e-01
   7.5246820e-06   1.5023337e-04   1.8003886e-03   1.4611565e-02   8.2489859e-02   3.1884171e-01   7.9284824e-01   1.0693766e+00   2.9798010e-01  -7.3241423e-01
